fecha,temperature_2m,surface_pressure,relative_humidity_2m
2021-04-23,25.3,1009.1,81
2021-04-24,25.1,1009.1,85
2021-04-25,27.7,1008.6,63
2021-04-26,24.9,1007.3,80
2021-04-27,22.9,1008.5,93
2021-04-28,24.0,1009.0,79
2021-04-29,23.7,1010.2,93
2021-04-30,24.3,1009.9,86
2021-05-01,24.4,1009.5,88
2021-05-02,27.9,1009.3,68
2021-05-03,25.3,1010.2,77
2021-05-04,24.2,1011.3,86
2021-05-05,25.0,1011.0,86
2021-05-06,24.8,1009.9,85
2021-05-07,24.9,1009.8,82
2021-05-08,24.5,1010.8,86
2021-05-09,28.4,1011.1,68
2021-05-10,24.0,1011.8,94
2021-05-11,25.4,1011.0,83
2021-05-12,25.4,1010.8,85
2021-05-13,25.1,1009.3,84
2021-05-14,25.2,1009.0,85
2021-05-15,25.4,1008.5,87
2021-05-16,28.6,1008.7,68
2021-05-17,24.7,1009.2,89
2021-05-18,25.5,1009.4,83
2021-05-19,25.7,1009.5,90
2021-05-20,25.5,1010.3,81
2021-05-21,24.8,1011.1,89
2021-05-22,24.1,1010.5,88
2021-05-23,27.7,1010.0,70
2021-05-24,25.3,1011.4,89
2021-05-25,25.2,1012.8,86
2021-05-26,25.0,1011.6,88
2021-05-27,25.6,1010.6,85
2021-05-28,24.9,1008.8,91
2021-05-29,25.0,1009.3,89
2021-05-30,28.8,1010.4,64
2021-05-31,25.4,1011.0,86
2021-06-01,24.8,1009.6,87
2021-06-02,24.2,1009.5,90
2021-06-03,25.7,1009.6,79
2021-06-04,25.2,1010.1,86
2021-06-05,24.5,1010.8,90
2021-06-06,26.7,1010.5,77
2021-06-07,24.8,1010.6,87
2021-06-08,24.1,1011.3,91
2021-06-09,24.5,1011.4,87
2021-06-10,24.9,1010.6,91
2021-06-11,25.2,1009.8,94
2021-06-12,25.6,1009.1,91
2021-06-13,28.9,1009.6,69
2021-06-14,24.8,1011.3,90
2021-06-15,25.3,1011.4,88
2021-06-16,26.5,1009.8,85
2021-06-17,26.8,1009.1,86
2021-06-18,26.6,1011.0,82
2021-06-19,25.6,1012.7,88
2021-06-20,29.6,1012.1,69
2021-06-21,25.0,1012.7,88
2021-06-22,24.5,1012.3,90
2021-06-23,26.0,1010.9,78
2021-06-24,25.3,1009.1,87
2021-06-25,25.0,1008.5,87
2021-06-26,25.4,1007.9,84
2021-06-27,28.4,1009.4,74
2021-06-28,26.3,1011.6,86
2021-06-29,26.5,1011.6,83
2021-06-30,26.5,1010.3,81
2021-07-01,25.3,1011.6,91
2021-07-02,26.5,1010.1,86
2021-07-03,27.3,1010.4,84
2021-07-04,29.0,1011.5,74
2021-07-05,26.5,1012.3,82
2021-07-06,26.3,1012.0,85
2021-07-07,26.7,1010.6,84
2021-07-08,26.1,1011.9,82
2021-07-09,27.2,1011.2,66
2021-07-10,25.2,1011.1,86
2021-07-11,27.3,1011.1,77
2021-07-12,26.7,1012.3,81
2021-07-13,27.1,1012.0,72
2021-07-14,24.5,1011.5,91
2021-07-15,24.2,1011.5,92
2021-07-16,26.5,1011.4,78
2021-07-17,26.9,1011.6,79
2021-07-18,28.5,1011.9,73
2021-07-19,27.1,1011.4,76
2021-07-20,26.6,1011.4,84
2021-07-21,26.7,1011.9,83
2021-07-22,26.4,1012.3,84
2021-07-23,26.9,1010.2,86
2021-07-24,26.5,1007.8,83
2021-07-25,28.3,1008.7,79
2021-07-26,26.7,1010.3,90
2021-07-27,27.6,1010.0,71
2021-07-28,24.3,1009.5,92
2021-07-29,25.3,1010.6,90
2021-07-30,26.5,1012.0,89
2021-07-31,26.6,1012.1,86
2021-08-01,30.1,1011.4,69
2021-08-02,25.3,1011.1,88
2021-08-03,26.2,1010.6,86
2021-08-04,26.5,1011.5,88
2021-08-05,26.3,1012.4,87
2021-08-06,26.6,1011.1,87
2021-08-07,25.6,1010.0,86
2021-08-08,28.5,1010.2,70
2021-08-09,25.8,1010.8,83
2021-08-10,26.6,1008.7,72
2021-08-11,24.8,1009.1,93
2021-08-12,25.7,1009.7,93
2021-08-13,27.0,1010.0,71
2021-08-14,27.1,1009.5,86
2021-08-15,27.8,1007.4,80
2021-08-16,24.4,1009.2,94
2021-08-17,25.9,1010.2,88
2021-08-18,26.0,1011.1,88
2021-08-19,26.9,1008.5,82
2021-08-20,25.1,1007.3,94
2021-08-21,26.9,1007.7,84
2021-08-22,31.0,1007.4,64
2021-08-23,27.3,1007.7,69
2021-08-24,26.5,1005.6,85
2021-08-25,27.4,1007.2,80
2021-08-26,25.7,1007.9,89
2021-08-27,27.2,1008.8,81
2021-08-28,27.6,1010.2,86
2021-08-29,30.3,1008.6,73
2021-08-30,26.6,1007.0,86
2021-08-31,26.8,1006.4,82
2021-09-01,26.6,1008.1,81
2021-09-02,26.7,1009.0,84
2021-09-03,26.8,1007.9,87
2021-09-04,26.8,1007.5,92
2021-09-05,30.3,1007.9,71
2021-09-06,27.5,1007.3,80
2021-09-07,27.8,1008.2,80
2021-09-08,27.2,1008.4,85
2021-09-09,26.6,1008.5,89
2021-09-10,26.8,1009.3,82
2021-09-11,27.3,1010.6,73
2021-09-12,26.7,1010.2,79
2021-09-13,25.4,1008.6,85
2021-09-14,26.8,1007.6,83
2021-09-15,24.6,1009.9,93
2021-09-16,25.9,1011.2,92
2021-09-17,26.7,1010.5,80
2021-09-18,26.7,1007.9,72
2021-09-19,29.2,1006.3,64
2021-09-20,25.3,1006.4,87
2021-09-21,26.9,1006.1,83
2021-09-22,26.8,1004.7,84
2021-09-23,27.2,1005.9,83
2021-09-24,26.9,1007.4,88
2021-09-25,28.1,1007.9,79
2021-09-26,30.6,1007.2,59
2021-09-27,27.0,1007.4,89
2021-09-28,27.2,1006.0,82
2021-09-29,24.8,1006.7,89
2021-09-30,26.0,1007.1,84
2021-10-01,26.0,1007.9,85
2021-10-02,25.6,1007.6,91
2021-10-03,25.3,1006.6,92
2021-10-04,25.6,1007.8,87
2021-10-05,26.6,1008.7,78
2021-10-06,25.9,1008.4,86
2021-10-07,26.1,1007.7,86
2021-10-08,25.6,1007.1,91
2021-10-09,26.1,1006.2,85
2021-10-10,29.3,1005.7,66
2021-10-11,24.6,1007.4,95
2021-10-12,25.5,1005.6,91
2021-10-13,24.8,1005.3,91
2021-10-14,25.9,1004.2,86
2021-10-15,25.8,1005.4,89
2021-10-16,26.3,1006.9,86
2021-10-17,29.3,1006.2,76
2021-10-18,23.7,1007.7,90
2021-10-19,24.9,1008.9,89
2021-10-20,25.2,1009.6,93
2021-10-21,25.2,1009.7,92
2021-10-22,26.5,1009.3,78
2021-10-23,25.9,1009.1,80
2021-10-24,28.9,1009.5,67
2021-10-25,24.6,1010.1,92
2021-10-26,25.8,1008.0,80
2021-10-27,26.3,1008.4,79
2021-10-28,26.2,1008.0,78
2021-10-29,25.0,1007.1,84
2021-10-30,25.7,1007.1,78
2021-10-31,28.9,1007.9,66
2021-11-01,25.3,1009.4,86
2021-11-02,24.9,1008.5,87
2021-11-03,24.4,1008.0,87
2021-11-04,24.4,1007.7,94
2021-11-05,26.1,1008.6,79
2021-11-06,26.7,1008.1,77
2021-11-07,28.8,1007.3,70
2021-11-08,26.0,1008.2,74
2021-11-09,25.4,1008.5,80
2021-11-10,24.4,1009.5,90
2021-11-11,25.0,1009.8,88
2021-11-12,26.1,1009.2,83
2021-11-13,26.1,1008.6,81
2021-11-14,28.8,1007.4,71
2021-11-15,25.0,1009.1,87
2021-11-16,25.8,1009.2,77
2021-11-17,25.4,1010.1,70
2021-11-18,26.2,1009.0,68
2021-11-19,25.5,1008.2,78
2021-11-20,25.7,1007.7,82
2021-11-21,29.3,1005.5,66
2021-11-22,25.4,1006.2,85
2021-11-23,25.7,1006.6,82
2021-11-24,22.4,1009.3,95
2021-11-25,23.5,1008.4,84
2021-11-26,24.2,1008.2,81
2021-11-27,24.9,1008.2,82
2021-11-28,28.9,1006.6,62
2021-11-29,24.4,1008.0,91
2021-11-30,24.2,1010.6,85
2021-12-01,25.8,1011.2,76
2021-12-02,26.5,1009.5,79
2021-12-03,25.5,1008.7,80
2021-12-04,24.2,1010.4,82
2021-12-05,27.4,1010.7,70
2021-12-06,25.1,1011.8,83
2021-12-07,24.8,1011.0,78
2021-12-08,24.2,1010.3,81
2021-12-09,25.0,1010.7,71
2021-12-10,25.0,1009.2,71
2021-12-11,23.6,1009.7,84
2021-12-12,29.7,1008.8,53
2021-12-13,23.9,1011.4,86
2021-12-14,22.1,1011.4,91
2021-12-15,22.2,1010.6,88
2021-12-16,24.3,1010.7,69
2021-12-17,24.3,1012.0,71
2021-12-18,22.4,1011.6,90
2021-12-19,29.8,1008.4,49
2021-12-20,23.6,1008.2,91
2021-12-21,25.1,1007.2,79
2021-12-22,24.2,1008.0,85
2021-12-23,23.5,1008.8,94
2021-12-24,22.2,1009.7,92
2021-12-25,24.7,1009.5,77
2021-12-26,28.7,1008.7,64
2021-12-27,25.2,1009.2,69
2021-12-28,24.6,1011.4,83
2021-12-29,24.1,1012.1,69
2021-12-30,24.3,1011.4,68
2021-12-31,23.9,1011.3,67
2022-01-01,24.0,1012.2,65
2022-01-02,28.6,1011.4,47
2022-01-03,24.2,1012.4,83
2022-01-04,24.4,1010.8,77
2022-01-05,23.8,1009.2,82
2022-01-06,24.6,1010.4,77
2022-01-07,23.5,1012.6,84
2022-01-08,24.5,1014.9,70
2022-01-09,29.4,1012.2,49
2022-01-10,24.1,1011.9,75
2022-01-11,24.0,1011.8,72
2022-01-12,23.3,1009.8,78
2022-01-13,24.6,1007.3,75
2022-01-14,24.3,1009.0,82
2022-01-15,23.3,1011.4,88
2022-01-16,27.4,1009.2,66
2022-01-17,24.8,1009.4,76
2022-01-18,23.9,1010.9,86
2022-01-19,25.1,1012.1,78
2022-01-20,24.7,1011.2,79
2022-01-21,24.0,1011.5,81
2022-01-22,23.2,1009.9,79
2022-01-23,26.8,1007.6,71
2022-01-24,24.3,1008.2,78
2022-01-25,24.3,1009.4,80
2022-01-26,23.5,1009.8,80
2022-01-27,25.1,1009.7,72
2022-01-28,24.1,1008.1,78
2022-01-29,23.7,1008.5,77
2022-01-30,27.3,1008.6,65
2022-01-31,23.2,1009.6,86
2022-02-01,22.7,1009.9,86
2022-02-02,23.4,1009.8,82
2022-02-03,21.7,1011.8,90
2022-02-04,21.6,1012.0,89
2022-02-05,22.3,1010.3,86
2022-02-06,26.2,1009.3,66
2022-02-07,21.7,1010.4,90
2022-02-08,23.4,1009.8,85
2022-02-09,24.2,1008.7,71
2022-02-10,24.3,1008.9,76
2022-02-11,24.5,1010.0,83
2022-02-12,23.4,1010.8,82
2022-02-13,28.1,1009.9,56
2022-02-14,23.9,1011.0,83
2022-02-15,23.8,1012.9,74
2022-02-16,24.4,1014.2,74
2022-02-17,24.2,1012.4,77
2022-02-18,21.8,1011.4,91
2022-02-19,24.6,1011.0,68
2022-02-20,30.2,1010.9,41
2022-02-21,23.8,1012.0,74
2022-02-22,23.9,1012.4,69
2022-02-23,23.8,1010.9,73
2022-02-24,23.3,1010.9,64
2022-02-25,24.0,1011.4,71
2022-02-26,23.7,1011.9,70
2022-02-27,27.0,1009.0,66
2022-02-28,24.0,1009.2,82
2022-03-01,24.7,1008.7,85
2022-03-02,23.2,1010.3,81
2022-03-03,25.0,1010.1,76
2022-03-04,23.7,1010.2,89
2022-03-05,22.1,1011.5,90
2022-03-06,26.8,1011.3,66
2022-03-07,21.5,1011.1,92
2022-03-08,23.6,1009.8,80
2022-03-09,23.3,1010.8,86
2022-03-10,24.7,1010.2,81
2022-03-11,24.2,1010.3,82
2022-03-12,24.6,1010.5,84
2022-03-13,27.3,1011.1,66
2022-03-14,24.2,1013.2,79
2022-03-15,24.7,1011.4,69
2022-03-16,24.3,1011.5,78
2022-03-17,24.6,1011.8,75
2022-03-18,24.2,1011.7,79
2022-03-19,24.5,1011.6,75
2022-03-20,28.7,1010.6,59
2022-03-21,24.0,1009.8,82
2022-03-22,23.8,1010.4,81
2022-03-23,24.8,1011.1,79
2022-03-24,25.1,1010.6,76
2022-03-25,24.0,1008.6,83
2022-03-26,24.6,1007.2,74
2022-03-27,27.8,1007.4,63
2022-03-28,22.6,1011.1,92
2022-03-29,22.3,1010.9,92
2022-03-30,22.0,1010.2,91
2022-03-31,23.6,1010.0,81
2022-04-01,24.9,1010.8,78
2022-04-02,24.1,1008.7,85
2022-04-03,26.1,1008.1,77
2022-04-04,24.5,1007.7,81
2022-04-05,24.8,1008.3,77
2022-04-06,24.9,1008.8,81
2022-04-07,24.2,1008.4,85
2022-04-08,24.9,1009.3,81
2022-04-09,24.9,1009.7,78
2022-04-10,27.8,1008.4,65
2022-04-11,24.5,1010.0,82
2022-04-12,23.6,1010.5,88
2022-04-13,23.4,1009.7,89
2022-04-14,22.6,1010.2,87
2022-04-15,24.1,1009.3,78
2022-04-16,24.9,1008.5,79
2022-04-17,23.3,1009.0,86
2022-04-18,24.0,1008.4,85
2022-04-19,23.0,1008.6,94
2022-04-20,23.1,1009.1,93
2022-04-21,22.6,1009.9,93
2022-04-22,21.5,1009.8,93
2022-04-23,24.2,1008.9,71
2022-04-24,28.0,1008.4,58
2022-04-25,24.4,1009.1,74
2022-04-26,24.0,1009.1,66
2022-04-27,23.2,1008.3,80
2022-04-28,22.9,1008.0,75
2022-04-29,24.6,1008.6,77
2022-04-30,23.3,1009.0,92
2022-05-01,23.8,1009.2,92
2022-05-02,24.6,1011.1,89
2022-05-03,25.2,1011.3,85
2022-05-04,25.0,1010.5,86
2022-05-05,25.1,1010.7,84
2022-05-06,24.8,1010.1,87
2022-05-07,25.3,1009.0,83
2022-05-08,28.1,1008.4,67
2022-05-09,25.0,1007.7,87
2022-05-10,25.4,1007.7,83
2022-05-11,24.4,1008.4,87
2022-05-12,24.0,1009.1,90
2022-05-13,26.0,1009.6,78
2022-05-14,25.6,1009.6,78
2022-05-15,28.1,1008.4,70
2022-05-16,25.4,1009.9,79
2022-05-17,25.3,1011.2,92
2022-05-18,26.4,1010.6,87
2022-05-19,26.3,1011.3,81
2022-05-20,25.6,1013.3,80
2022-05-21,25.5,1015.0,87
2022-05-22,28.5,1012.8,69
2022-05-23,24.9,1010.4,83
2022-05-24,24.1,1009.7,84
2022-05-25,23.7,1010.5,92
2022-05-26,22.3,1011.3,89
2022-05-27,24.2,1011.1,91
2022-05-28,26.0,1009.2,81
2022-05-29,29.1,1009.0,67
2022-05-30,26.2,1009.2,80
2022-05-31,26.0,1008.0,82
2022-06-01,26.1,1007.6,82
2022-06-02,26.1,1007.8,83
2022-06-03,26.5,1008.1,81
2022-06-04,26.9,1007.5,77
2022-06-05,29.4,1009.0,69
2022-06-06,26.5,1009.7,84
2022-06-07,26.7,1010.1,81
2022-06-08,26.9,1009.7,80
2022-06-09,26.4,1009.9,84
2022-06-10,27.0,1009.5,79
2022-06-11,27.3,1009.7,78
2022-06-12,30.2,1011.5,62
2022-06-13,25.4,1010.9,90
2022-06-14,24.4,1010.3,86
2022-06-15,26.6,1011.4,82
2022-06-16,24.8,1009.9,91
2022-06-17,27.0,1008.4,79
2022-06-18,26.1,1010.1,76
2022-06-19,28.9,1010.5,66
2022-06-20,26.2,1010.6,83
2022-06-21,25.3,1009.3,85
2022-06-22,26.2,1007.4,79
2022-06-23,26.7,1007.3,79
2022-06-24,26.8,1009.1,78
2022-06-25,26.7,1009.7,79
2022-06-26,28.7,1009.6,71
2022-06-27,27.0,1011.0,75
2022-06-28,26.6,1011.9,76
2022-06-29,28.0,1011.5,65
2022-06-30,24.3,1011.4,90
2022-07-01,23.4,1009.6,88
2022-07-02,23.6,1009.6,91
2022-07-03,26.0,1011.2,85
2022-07-04,24.5,1011.6,90
2022-07-05,26.4,1009.3,70
2022-07-06,26.5,1009.3,77
2022-07-07,25.2,1011.2,85
2022-07-08,26.0,1012.7,83
2022-07-09,26.7,1012.6,83
2022-07-10,28.2,1010.3,74
2022-07-11,26.6,1010.2,84
2022-07-12,26.7,1011.4,81
2022-07-13,25.5,1011.6,81
2022-07-14,25.3,1011.2,85
2022-07-15,25.2,1009.9,84
2022-07-16,27.2,1009.7,80
2022-07-17,31.6,1009.9,60
2022-07-18,24.1,1011.1,87
2022-07-19,26.6,1010.3,78
2022-07-20,26.2,1009.5,84
2022-07-21,24.7,1010.1,89
2022-07-22,24.9,1010.8,90
2022-07-23,26.5,1009.3,69
2022-07-24,28.6,1008.8,72
2022-07-25,24.4,1010.9,90
2022-07-26,25.7,1010.5,80
2022-07-27,23.6,1010.7,87
2022-07-28,25.1,1010.4,80
2022-07-29,25.9,1010.6,82
2022-07-30,25.5,1011.9,90
2022-07-31,30.0,1011.8,74
2022-08-01,27.3,1010.3,72
2022-08-02,24.5,1009.0,82
2022-08-03,25.8,1009.5,81
2022-08-04,26.7,1009.8,77
2022-08-05,25.0,1009.1,87
2022-08-06,27.0,1009.6,77
2022-08-07,27.2,1009.6,79
2022-08-08,27.2,1009.1,79
2022-08-09,27.2,1010.3,72
2022-08-10,26.6,1010.5,76
2022-08-11,26.7,1009.1,78
2022-08-12,26.5,1009.2,85
2022-08-13,26.1,1009.0,83
2022-08-14,29.4,1008.3,66
2022-08-15,25.9,1007.8,88
2022-08-16,26.8,1009.5,86
2022-08-17,26.0,1008.9,91
2022-08-18,24.0,1009.2,95
2022-08-19,25.8,1008.8,86
2022-08-20,25.3,1009.2,89
2022-08-21,28.0,1008.1,82
2022-08-22,24.2,1007.8,93
2022-08-23,26.5,1007.8,81
2022-08-24,25.9,1009.6,89
2022-08-25,26.4,1009.4,82
2022-08-26,25.6,1008.3,87
2022-08-27,24.7,1007.1,90
2022-08-28,28.9,1008.2,73
2022-08-29,25.9,1009.7,88
2022-08-30,26.1,1008.9,83
2022-08-31,23.6,1008.6,93
2022-09-01,25.8,1006.8,84
2022-09-02,25.1,1007.6,83
2022-09-03,26.7,1006.1,80
2022-09-04,29.2,1004.3,78
2022-09-05,25.2,1008.0,93
2022-09-06,24.0,1008.9,92
2022-09-07,25.7,1005.6,84
2022-09-08,27.0,1004.6,84
2022-09-09,24.8,1008.1,92
2022-09-10,26.0,1010.6,89
2022-09-11,27.8,1009.8,77
2022-09-12,25.3,1006.8,89
2022-09-13,25.7,1007.7,87
2022-09-14,26.8,1008.9,83
2022-09-15,27.2,1008.6,71
2022-09-16,24.7,1008.3,93
2022-09-17,27.1,1006.7,70
2022-09-18,26.6,1003.8,83
2022-09-19,25.8,999.9,90
2022-09-20,27.3,1003.5,84
2022-09-21,27.4,1004.7,81
2022-09-22,26.4,1005.7,84
2022-09-23,25.5,1007.4,93
2022-09-24,26.5,1006.7,82
2022-09-25,29.5,1005.6,66
2022-09-26,26.6,1006.9,84
2022-09-27,24.7,1008.1,94
2022-09-28,24.1,1006.8,91
2022-09-29,23.8,1004.3,90
2022-09-30,25.6,1003.9,80
2022-10-01,24.4,1008.5,90
2022-10-02,27.2,1008.6,83
2022-10-03,26.0,1007.3,87
2022-10-04,26.9,1006.1,84
2022-10-05,25.5,1007.7,91
2022-10-06,26.9,1008.0,79
2022-10-07,23.8,1008.3,89
2022-10-08,25.4,1007.3,86
2022-10-09,27.0,1007.5,78
2022-10-10,25.0,1010.0,89
2022-10-11,25.6,1010.1,88
2022-10-12,23.4,1008.9,92
2022-10-13,25.8,1006.4,83
2022-10-14,25.4,1007.6,87
2022-10-15,26.0,1007.5,85
2022-10-16,28.7,1005.3,71
2022-10-17,24.4,1005.2,88
2022-10-18,25.7,1006.8,83
2022-10-19,25.9,1008.2,86
2022-10-20,26.6,1006.8,80
2022-10-21,25.2,1006.4,87
2022-10-22,25.9,1006.4,86
2022-10-23,27.9,1006.2,78
2022-10-24,25.8,1006.5,85
2022-10-25,24.9,1006.3,95
2022-10-26,23.7,1004.8,86
2022-10-27,23.7,1005.6,88
2022-10-28,24.6,1007.7,89
2022-10-29,23.7,1007.3,92
2022-10-30,26.1,1004.7,85
2022-10-31,24.1,1008.6,95
2022-11-01,25.2,1010.3,89
2022-11-02,25.4,1009.6,87
2022-11-03,23.2,1008.5,90
2022-11-04,22.1,1006.4,94
2022-11-05,22.6,1003.7,91
2022-11-06,27.9,1001.3,69
2022-11-07,26.3,1004.9,75
2022-11-08,25.8,1005.4,85
2022-11-09,25.9,1005.9,85
2022-11-10,25.2,1008.1,90
2022-11-11,25.6,1008.2,83
2022-11-12,24.0,1008.6,92
2022-11-13,27.8,1005.6,75
2022-11-14,25.1,1008.4,85
2022-11-15,23.7,1010.1,92
2022-11-16,25.4,1010.4,82
2022-11-17,24.0,1008.8,88
2022-11-18,24.7,1009.6,78
2022-11-19,24.5,1009.7,83
2022-11-20,28.5,1007.6,66
2022-11-21,24.2,1008.9,86
2022-11-22,25.1,1009.3,79
2022-11-23,24.8,1008.6,85
2022-11-24,24.8,1008.3,87
2022-11-25,24.2,1008.4,89
2022-11-26,24.0,1010.0,92
2022-11-27,30.0,1008.5,53
2022-11-28,25.0,1009.0,80
2022-11-29,24.9,1007.8,75
2022-11-30,22.6,1009.0,93
2022-12-01,23.8,1009.7,79
2022-12-02,23.8,1010.2,72
2022-12-03,23.3,1008.8,82
2022-12-04,27.3,1004.3,58
2022-12-05,23.2,1007.4,68
2022-12-06,23.0,1009.8,75
2022-12-07,22.8,1010.4,71
2022-12-08,22.6,1009.1,75
2022-12-09,23.2,1008.0,75
2022-12-10,23.1,1009.0,67
2022-12-11,27.7,1007.9,58
2022-12-12,24.1,1007.9,73
2022-12-13,22.2,1009.1,82
2022-12-14,22.8,1010.1,81
2022-12-15,24.0,1010.3,83
2022-12-16,24.1,1009.2,82
2022-12-17,25.1,1009.2,72
2022-12-18,26.7,1009.2,71
2022-12-19,24.8,1011.7,78
2022-12-20,24.1,1011.8,78
2022-12-21,23.9,1010.2,81
2022-12-22,23.5,1010.9,86
2022-12-23,23.8,1011.5,86
2022-12-24,24.2,1011.3,81
2022-12-25,28.8,1009.9,56
2022-12-26,25.4,1011.1,75
2022-12-27,23.0,1011.6,86
2022-12-28,24.6,1013.1,79
2022-12-29,23.6,1013.1,80
2022-12-30,23.4,1011.4,86
2022-12-31,24.5,1011.9,79
2023-01-01,28.1,1010.0,59
2023-01-02,22.6,1012.4,84
2023-01-03,23.7,1012.3,68
2023-01-04,22.8,1012.7,81
2023-01-05,22.9,1012.9,85
2023-01-06,22.6,1012.5,89
2023-01-07,22.6,1011.8,86
2023-01-08,25.2,1011.0,79
2023-01-09,24.3,1010.1,79
2023-01-10,23.0,1009.5,92
2023-01-11,22.3,1011.6,91
2023-01-12,21.5,1011.2,93
2023-01-13,22.7,1008.8,89
2023-01-14,23.4,1009.2,90
2023-01-15,28.3,1008.2,55
2023-01-16,21.1,1010.9,62
2023-01-17,21.4,1010.9,61
2023-01-18,22.1,1011.9,64
2023-01-19,24.3,1012.0,63
2023-01-20,23.6,1012.5,84
2023-01-21,22.8,1011.3,82
2023-01-22,27.1,1010.3,63
2023-01-23,22.5,1012.1,90
2023-01-24,24.2,1012.7,66
2023-01-25,24.1,1011.5,76
2023-01-26,23.5,1011.3,85
2023-01-27,23.0,1012.2,73
2023-01-28,22.4,1012.6,76
2023-01-29,27.2,1010.5,59
2023-01-30,23.5,1012.0,72
2023-01-31,23.3,1012.8,77
2023-02-01,23.8,1013.0,71
2023-02-02,24.1,1012.3,76
2023-02-03,23.1,1012.6,87
2023-02-04,24.5,1014.0,74
2023-02-05,26.1,1012.4,73
2023-02-06,23.2,1011.9,88
2023-02-07,24.5,1012.9,70
2023-02-08,20.2,1013.0,91
2023-02-09,23.0,1012.7,80
2023-02-10,23.9,1012.1,69
2023-02-11,23.2,1011.1,76
2023-02-12,26.9,1008.8,63
2023-02-13,23.1,1009.2,83
2023-02-14,24.0,1010.8,84
2023-02-15,24.4,1012.2,71
2023-02-16,23.6,1012.0,79
2023-02-17,24.3,1011.9,62
2023-02-18,23.6,1012.3,70
2023-02-19,27.8,1011.6,51
2023-02-20,24.5,1011.4,71
2023-02-21,22.9,1011.9,73
2023-02-22,23.7,1014.2,75
2023-02-23,24.0,1015.0,63
2023-02-24,23.7,1014.5,70
2023-02-25,23.8,1012.6,60
2023-02-26,29.8,1009.1,40
2023-02-27,23.8,1010.8,74
2023-02-28,22.7,1011.3,83
2023-03-01,24.2,1011.2,77
2023-03-02,22.5,1009.1,76
2023-03-03,24.1,1009.2,81
2023-03-04,23.1,1010.3,88
2023-03-05,26.8,1009.7,63
2023-03-06,25.0,1009.3,71
2023-03-07,23.4,1008.1,84
2023-03-08,24.4,1007.4,73
2023-03-09,23.7,1008.8,69
2023-03-10,23.9,1009.3,59
2023-03-11,23.8,1008.3,71
2023-03-12,27.2,1008.8,64
2023-03-13,22.9,1009.7,86
2023-03-14,24.9,1010.4,81
2023-03-15,25.2,1008.8,76
2023-03-16,21.7,1011.5,90
2023-03-17,23.1,1011.7,64
2023-03-18,24.7,1011.7,63
2023-03-19,27.2,1011.1,63
2023-03-20,24.6,1012.4,82
2023-03-21,23.5,1012.1,81
2023-03-22,25.1,1012.2,69
2023-03-23,24.1,1011.6,63
2023-03-24,25.1,1010.4,68
2023-03-25,25.1,1011.1,78
2023-03-26,28.4,1011.3,55
2023-03-27,24.2,1011.9,74
2023-03-28,23.6,1010.4,78
2023-03-29,24.4,1010.0,79
2023-03-30,25.1,1011.5,77
2023-03-31,25.4,1012.8,63
2023-04-01,25.6,1012.0,73
2023-04-02,28.0,1010.4,62
2023-04-03,24.8,1009.7,79
2023-04-04,24.7,1009.5,80
2023-04-05,24.1,1010.1,76
2023-04-06,23.6,1009.7,68
2023-04-07,21.2,1009.5,86
2023-04-08,21.8,1010.1,90
2023-04-09,26.6,1008.6,72
2023-04-10,25.1,1008.7,82
2023-04-11,24.4,1007.6,89
2023-04-12,24.8,1007.3,81
2023-04-13,25.3,1007.6,76
2023-04-14,24.9,1008.8,78
2023-04-15,25.3,1009.9,77
2023-04-16,28.2,1009.0,64
2023-04-17,24.6,1007.3,82
2023-04-18,24.9,1007.3,80
2023-04-19,25.2,1008.8,78
2023-04-20,24.8,1009.1,79
2023-04-21,25.6,1005.1,74
2023-04-22,23.1,1003.6,91
2023-04-23,26.9,1004.1,68
2023-04-24,25.5,1006.4,76
2023-04-25,25.0,1006.6,77
2023-04-26,25.5,1007.0,80
2023-04-27,26.6,1007.0,73
2023-04-28,26.6,1008.3,78
2023-04-29,26.1,1007.8,84
2023-04-30,28.9,1008.4,70
2023-05-01,26.9,1008.2,74
2023-05-02,26.3,1007.8,77
2023-05-03,26.8,1007.5,79
2023-05-04,26.3,1008.7,80
2023-05-05,26.7,1009.0,81
2023-05-06,26.2,1009.1,74
2023-05-07,29.2,1008.1,57
2023-05-08,26.3,1009.2,78
2023-05-09,27.3,1009.3,77
2023-05-10,26.8,1009.2,72
2023-05-11,26.9,1008.9,73
2023-05-12,26.1,1009.0,83
2023-05-13,26.6,1009.0,75
2023-05-14,29.6,1009.6,65
2023-05-15,22.9,1011.4,99
2023-05-16,27.6,1008.3,70
2023-05-17,26.9,1007.7,79
2023-05-18,26.5,1008.9,83
2023-05-19,25.0,1009.1,90
2023-05-20,24.3,1007.1,90
2023-05-21,27.1,1005.4,77
2023-05-22,25.8,1006.2,84
2023-05-23,26.0,1006.4,84
2023-05-24,26.0,1004.4,84
2023-05-25,27.0,1004.9,79
2023-05-26,27.3,1006.9,80
2023-05-27,27.3,1009.3,81
2023-05-28,28.3,1007.7,78
2023-05-29,25.9,1006.4,86
2023-05-30,26.8,1007.3,76
2023-05-31,26.8,1008.4,80
2023-06-01,27.6,1006.3,78
2023-06-02,26.8,1004.4,84
2023-06-03,27.1,1004.3,82
2023-06-04,29.7,1004.9,72
2023-06-05,27.7,1007.9,82
2023-06-06,27.6,1007.4,81
2023-06-07,27.9,1008.1,78
